2030,2,3,1,3,1,4,9
2406,3,1,1,4,1,2,9
1998,2,3,1,1,1,3,9
1297,1,4,1,3,2,3,9
1154,1,3,3,2,2,3,9
3088,4,1,2,2,0,4,9
272,0,3,4,0,0,5,9
1365,1,4,2,3,4,0,9
1511,2,0,1,3,1,4,9
6,0,2,0,4,2,3,9
1113,1,3,2,2,2,3,9
546,0,5,1,3,1,2,9
3280,5,0,1,2,1,1,9
1294,1,4,1,3,2,0,9
3087,4,1,2,2,0,3,9
274,0,3,4,0,2,3,9
721,0,5,5,0,1,1,9
1060,1,3,0,5,0,3,9
2033,2,3,1,3,2,2,9
568,0,5,1,4,3,0,9
2076,2,3,2,1,1,3,9
2370,3,1,0,5,0,4,9
2533,0,3,3,2,4,0,9
2457,3,1,3,2,0,4,9
514,0,5,1,1,1,3,9
1900,2,2,4,1,0,4,9
8,0,2,0,4,4,1,9
397,0,4,2,3,3,1,9
588,0,5,2,0,4,1,9
910,1,2,0,5,1,4,9
2127,2,3,3,1,4,0,9
526,0,5,1,2,0,2,9
2971,4,1,0,4,2,2,9
2053,2,3,1,4,4,0,9
227,0,3,2,2,4,1,9
452,0,4,5,0,0,2,9
3302,5,0,1,3,2,3,9
2184,2,3,5,0,1,3,9
283,0,3,4,1,1,3,9
1145,1,3,3,2,0,3,9
2143,2,3,3,2,4,0,9
729,0,5,5,0,3,0,9
3098,4,1,2,2,3,1,9
3264,5,0,1,1,1,2,9
2093,2,3,2,2,3,1,9
472,0,5,0,2,2,0,9
2157,2,3,4,0,3,0,9
1792,2,2,0,4,5,0,9
445,0,4,4,1,2,2,9
2403,3,1,1,4,0,4,9
1193,1,3,5,0,3,0,9
2245,3,0,1,3,5,0,9
1916,2,2,5,0,0,4,9
2502,3,1,5,0,3,0,9
2608,1,3,3,2,2,3,9
70,0,2,2,2,1,4,9
2853,4,0,2,2,2,3,9
2151,2,3,4,0,1,2,9
363,0,4,1,4,3,1,9
1068,1,3,0,5,2,3,9
2156,2,3,4,0,2,2,9
3442,5,0,4,0,2,3,9
523,0,5,1,1,4,0,9
2086,2,3,2,2,0,4,9
545,0,5,1,3,1,1,9
2689,2,3,3,2,4,0,9
1176,1,3,4,1,2,3,9
597,0,5,2,1,2,0,9
235,0,3,2,3,2,0,9
1481,2,0,0,4,5,0,9
1984,2,3,0,5,2,0,9
2525,0,3,3,2,1,3,9
2158,2,3,4,0,3,1,9
2006,2,3,1,1,4,0,9
1710,2,3,2,1,4,0,9
393,0,4,2,3,2,0,9
2150,2,3,4,0,1,1,9
3142,4,1,3,1,2,2,9
2035,2,3,1,3,3,1,9
2257,3,0,1,4,3,1,9
587,0,5,2,0,4,0,9
2911,4,0,4,1,2,3,9
1345,1,4,2,2,2,3,9
2412,3,1,1,4,3,0,9
2029,2,3,1,3,1,2,9
3380,5,0,2,3,2,2,9
1879,2,2,3,2,0,4,9
276,0,3,4,0,4,1,9
2116,2,3,3,1,0,4,9
3384,5,0,2,3,4,0,9
1092,1,3,1,4,2,3,9
623,0,5,2,3,0,3,9
1970,2,3,0,4,2,2,9
1079,1,3,1,1,5,0,9
2176,2,3,4,1,4,0,9
2599,1,3,3,2,0,3,9
2974,4,1,0,4,3,1,9
638,0,5,3,0,0,2,9
2682,2,3,3,2,1,3,9
702,0,5,4,1,0,2,9
1358,1,4,2,3,1,3,9
722,0,5,5,0,1,2,9
1791,2,2,0,4,4,1,9
985,1,2,3,1,1,4,9
2698,3,0,3,2,1,3,9
1795,2,2,0,5,0,4,9
448,0,4,4,1,3,1,9
1510,2,0,1,3,0,5,9
2780,4,0,0,3,2,3,9
2027,2,3,1,3,0,5,9
1583,2,0,4,0,0,5,9
1828,2,2,1,4,0,4,9
1167,1,3,4,1,0,3,9
3146,4,1,3,1,4,0,9
2834,4,0,1,4,2,3,9
1504,2,0,1,2,0,5,9
520,0,5,1,1,3,0,9
193,0,3,1,3,4,1,9
2710,3,1,3,2,0,4,9
2067,2,3,2,0,4,0,9
2081,2,3,2,1,4,0,9
2548,0,4,3,2,3,1,9
2046,2,3,1,4,1,3,9
2154,2,3,4,0,2,0,9
561,0,5,1,4,1,1,9
326,0,4,0,5,2,2,9
574,0,5,2,0,0,2,9
1685,2,0,2,1,0,5,9
2031,2,3,1,3,2,0,9
530,0,5,1,2,1,3,9
3330,5,0,2,0,1,3,9
1742,4,0,2,1,2,3,9
476,0,5,0,2,3,0,9
225,0,3,2,2,2,3,9
2858,4,0,2,3,0,3,9
2895,4,0,3,2,2,3,9
2609,1,3,3,2,3,0,9
3177,4,1,4,0,3,1,9
489,0,5,0,3,2,3,9
2847,4,0,2,1,2,3,9
292,0,3,4,1,4,0,9
2252,3,0,1,4,1,3,9
1545,2,0,2,3,0,5,9
494,0,5,0,3,4,1,9
689,0,5,4,0,1,1,9
1532,2,0,2,1,0,5,9
579,0,5,2,0,1,3,9
1076,1,3,1,1,2,3,9
287,0,3,4,1,2,2,9
2218,3,0,0,5,1,4,9
423,0,4,3,2,2,2,9
2192,2,3,5,0,4,0,9
2436,3,1,2,3,0,4,9
2379,3,1,0,5,3,0,9
2034,2,3,1,3,3,0,9
2240,3,0,1,3,0,5,9
2364,3,1,0,4,2,3,9
3135,4,1,3,1,0,3,9
464,0,4,5,0,3,1,9
2978,4,1,0,5,0,2,9
3364,5,0,2,2,2,3,9
1162,1,3,4,0,2,3,9
1464,2,0,0,2,0,5,9
1537,2,0,2,2,0,5,9
642,0,5,3,0,1,2,9
1310,1,4,2,0,1,3,9
548,0,5,1,3,2,0,9
2545,0,4,3,2,2,2,9
1426,1,4,4,0,2,3,9
2149,2,3,4,0,0,5,9
3265,5,0,1,1,1,3,9
190,0,3,1,3,0,5,9
1990,2,3,0,5,4,0,9
2366,3,1,0,4,4,1,9
2227,3,0,0,5,5,0,9
2791,4,0,0,5,0,3,9
2901,4,0,4,1,0,3,9
1643,0,5,2,1,2,0,9
426,0,4,3,2,3,1,9
2161,2,3,4,0,5,0,9
1192,1,3,5,0,2,3,9
2244,3,0,1,3,4,1,9
1958,2,3,0,3,4,0,9
2735,4,0,3,2,2,3,9
1854,2,2,2,3,0,4,9
1069,1,3,0,5,3,0,9
360,0,4,1,4,2,2,9
239,0,3,2,3,3,1,9
2124,2,3,3,1,2,2,9
651,0,5,3,0,4,0,9
555,0,5,1,3,4,0,9
370,0,4,2,0,2,3,9
269,0,3,3,2,4,0,9
536,0,5,1,2,3,0,9
2342,3,0,5,0,1,3,9
697,0,5,4,0,3,0,9
643,0,5,3,0,1,3,9
1584,2,0,4,0,1,4,9
2820,4,0,1,3,2,3,9
252,0,3,3,1,2,3,9
3376,5,0,2,3,1,3,9
3299,5,0,1,3,2,0,9
3174,4,1,4,0,2,2,9
2217,3,0,0,5,1,3,9
1361,1,4,2,3,2,2,9
539,0,5,1,2,4,0,9
352,0,4,1,4,0,2,9
2478,3,1,4,1,0,4,9
562,0,5,1,4,1,2,9
1982,2,3,0,5,1,3,9
2147,2,3,4,0,0,3,9
1556,2,0,3,0,0,5,9
1155,1,3,3,2,3,0,9
2241,3,0,1,3,1,4,9
2136,2,3,3,2,1,3,9
2028,2,3,1,3,1,1,9
2168,2,3,4,1,1,3,9
2095,2,3,2,2,4,0,9
1665,1,3,2,1,2,3,9
1107,1,3,2,1,2,3,9
2306,3,0,3,2,1,3,9
2885,4,0,3,2,0,3,9
2299,3,0,3,1,5,0,9
2663,2,2,3,2,0,4,9
223,0,3,2,2,0,5,9
1760,5,0,2,1,0,2,8
3075,4,1,2,1,0,5,8
1351,1,4,2,2,5,0,8
632,0,5,2,3,3,0,8
1922,2,2,5,0,2,0,8
1062,1,3,0,5,1,1,8
1383,1,4,3,0,5,0,8
3027,4,1,1,3,0,5,8
987,1,2,3,1,3,2,8
3276,5,0,1,2,0,2,8
1978,2,3,0,5,0,3,8
510,0,5,1,1,0,2,8
1314,1,4,2,0,3,0,8
2756,5,0,3,2,0,2,8
684,0,5,3,2,4,1,8
733,0,5,5,0,4,1,8
908,1,2,0,5,1,1,8
627,0,5,2,3,1,3,8
3285,5,0,1,2,2,2,8
3416,5,0,3,2,0,2,8
64,0,2,2,1,1,4,8
935,1,2,1,4,2,0,8
1340,1,4,2,2,1,1,8
3043,4,1,1,4,0,5,8
1515,2,0,1,3,5,0,8
1569,2,0,3,2,0,4,8
1995,2,3,1,1,0,4,8
1897,2,2,4,0,5,0,8
1099,1,3,2,0,0,5,8
1867,2,2,3,0,1,4,8
1006,1,2,4,0,2,3,8
2621,1,4,3,2,2,0,8
706,0,5,4,1,1,2,8
2219,3,0,0,5,2,0,8
1380,1,4,3,0,3,2,8
1457,1,4,5,0,2,2,8
3199,5,0,0,2,1,1,8
1921,2,2,5,0,1,4,8
3308,5,0,1,4,0,2,8
2910,4,0,4,1,2,2,8
2073,2,3,2,1,0,5,8
892,1,2,0,2,5,0,8
1377,1,4,3,0,2,2,8
2307,3,0,3,2,1,4,8
1276,1,4,1,2,0,2,8
604,0,5,2,1,4,1,8
528,0,5,1,2,0,4,8
3205,5,0,0,2,2,2,8
3312,5,0,1,4,1,1,8
2133,2,3,3,2,0,5,8
2343,3,0,5,0,1,4,8
2705,3,0,3,2,4,0,8
1669,1,4,2,1,0,2,8
961,1,2,2,2,5,0,8
1825,2,2,1,3,5,0,8
2840,4,0,2,0,0,5,8
2327,3,0,4,1,1,4,8
1877,2,2,3,1,5,0,8
1490,2,0,0,5,2,2,8
1865,2,2,2,3,5,0,8
3029,4,1,1,3,1,2,8
648,0,5,3,0,2,3,8
1595,2,0,4,1,1,4,8
34,0,2,1,2,5,0,8
1989,2,3,0,5,3,2,8
2614,1,4,3,2,0,2,8
2699,3,0,3,2,1,4,8
1677,1,4,2,1,2,2,8
2743,4,1,3,2,0,5,8
115,0,2,3,2,5,0,8
1075,1,3,1,1,0,5,8
1305,1,4,2,0,0,3,8
773,1,1,1,3,0,5,8
950,1,2,2,0,5,0,8
137,0,2,4,1,5,0,8
2262,3,0,2,0,0,5,8
2519,0,2,3,2,5,0,8
1676,1,4,2,1,2,0,8
1891,2,2,3,2,5,0,8
3169,4,1,4,0,1,2,8
3269,5,0,1,1,2,2,8
58,0,2,2,0,1,4,8
1207,1,4,0,2,2,3,8
1777,2,2,0,2,1,4,8
1821,2,2,1,3,1,4,8
696,0,5,4,0,2,3,8
2992,4,1,0,5,4,0,8
2263,3,0,2,0,1,4,8
2979,4,1,0,5,0,3,8
100,0,2,3,1,4,1,8
1224,1,4,0,3,3,0,8
1175,1,3,4,1,2,2,8
1452,1,4,5,0,1,1,8
2195,3,0,0,2,1,4,8
3089,4,1,2,2,0,5,8
551,0,5,1,3,2,3,8
1320,1,4,2,1,0,2,8
1330,1,4,2,1,3,0,8
3354,5,0,2,2,0,2,8
3196,5,0,0,2,0,3,8
991,1,2,3,2,0,4,8
1313,1,4,2,0,2,3,8
3058,4,1,2,0,0,4,8
3183,4,1,5,0,0,5,8
1538,2,0,2,2,1,4,8
71,0,2,2,2,2,3,8
2566,0,5,3,2,4,1,8
2562,0,5,3,2,2,3,8
1968,2,3,0,4,2,0,8
1282,1,4,1,2,2,2,8
402,0,4,3,0,0,5,8
1400,1,4,3,2,0,2,8
2623,1,4,3,2,2,2,8
2312,3,0,3,2,4,0,8
1859,2,2,2,3,1,4,8
1359,1,4,2,3,2,0,8
2980,4,1,0,5,0,4,8
1284,1,4,1,2,3,0,8
3176,4,1,4,0,3,0,8
29,0,2,1,1,5,0,8
3167,4,1,4,0,0,5,8
2896,4,0,3,2,3,0,8
1368,1,4,3,0,0,2,8
144,0,2,5,0,1,4,8
2736,4,0,3,2,3,0,8
1492,2,0,0,5,3,0,8
1478,2,0,0,4,2,3,8
680,0,5,3,2,2,3,8
1987,2,3,0,5,3,0,8
1905,2,2,4,1,1,4,8
3329,5,0,2,0,1,2,8
556,0,5,1,3,4,1,8
1980,2,3,0,5,1,1,8
1769,5,0,2,1,2,2,8
2989,4,1,0,5,3,0,8
705,0,5,4,1,1,1,8
1411,1,4,3,2,3,0,8
279,0,3,4,1,0,4,8
1115,1,3,2,2,4,1,8
625,0,5,2,3,1,1,8
2987,4,1,0,5,2,2,8
1373,1,4,3,0,1,2,8
56,0,2,1,4,5,0,8
1448,1,4,5,0,0,2,8
535,0,5,1,2,2,3,8
1679,1,4,2,1,3,0,8
1266,1,4,1,1,2,0,8
3317,5,0,1,4,2,2,8
635,0,5,2,3,4,0,8
3386,5,0,3,0,0,2,8
1268,1,4,1,1,2,2,8
1280,1,4,1,2,2,0,8
3266,5,0,1,1,1,4,8
713,0,5,4,1,3,0,8
107,0,2,3,2,1,4,8
168,0,3,0,5,2,0,8
2268,3,0,2,1,1,4,8
918,1,2,0,5,4,0,8
989,1,2,3,1,5,0,8
1208,1,4,0,2,3,0,8
3359,5,0,2,2,1,2,8
1030,1,2,5,0,1,1,8
2274,3,0,2,2,1,4,8
1623,0,2,2,1,5,0,8
1833,2,2,1,4,2,0,8
2991,4,1,0,5,3,2,8
519,0,5,1,1,2,3,8
715,0,5,4,1,3,2,8
437,0,4,4,1,0,3,8
1374,1,4,3,0,1,3,8
80,0,2,2,3,1,4,8
3355,5,0,2,2,0,3,8
2590,1,2,3,2,2,0,8
700,0,5,4,0,4,1,8
1337,1,4,2,2,0,3,8
3358,5,0,2,2,1,1,8
1352,1,4,2,3,0,2,8
3347,5,0,2,1,2,2,8
1843,2,2,2,0,1,4,8
1004,1,2,4,0,0,5,8
504,0,5,0,4,3,0,8
1873,2,2,3,1,1,4,8
2990,4,1,0,5,3,1,8
907,1,2,0,5,0,4,8
996,1,2,3,2,2,0,8
1488,2,0,0,5,1,4,8
1692,2,2,2,1,1,4,8
1369,1,4,3,0,0,3,8
626,0,5,2,3,1,2,8
1893,2,2,4,0,1,4,8
1341,1,4,2,2,1,2,8
2043,2,3,1,4,0,5,8
336,0,4,1,1,2,3,8
2983,4,1,0,5,1,3,8
89,0,2,2,3,5,0,8
1327,1,4,2,1,2,0,8
98,0,2,3,1,2,3,8
1202,1,4,0,2,1,2,8
2996,4,1,1,1,0,4,8
3395,5,0,3,0,2,2,8
1871,2,2,3,0,5,0,8
49,0,2,1,4,2,2,8
640,0,5,3,0,0,4,8
1799,2,2,0,5,1,4,8
162,0,3,0,4,4,1,8
3393,5,0,3,0,1,4,8
2855,4,0,2,2,4,1,8
3426,5,0,3,2,2,2,8
1008,1,2,4,0,4,1,8
940,1,2,1,4,3,1,8
1376,1,4,3,0,2,1,8
1846,2,2,2,0,5,0,8
2165,2,3,4,1,0,5,8
1714,3,0,2,1,1,4,8
1409,1,4,3,2,2,2,8
2948,4,1,0,3,0,5,8
2985,4,1,0,5,2,0,8
2585,1,2,3,2,0,4,8
3035,4,1,1,3,3,0,8
2637,2,0,3,2,1,4,8
899,1,2,0,4,0,5,8
1851,2,2,2,1,5,0,8
572,0,5,1,4,4,1,8
3283,5,0,1,2,2,0,8
2235,3,0,1,2,1,4,8
13,0,2,0,5,1,4,8
1913,2,2,4,1,5,0,8
1816,2,2,1,2,1,4,8
372,0,4,2,0,4,1,8
3260,5,0,1,1,0,2,8
101,0,2,3,1,5,0,8
1346,1,4,2,2,3,0,8
2594,1,2,3,2,3,1,8
1487,2,0,0,5,1,3,8
1964,2,3,0,4,1,1,8
1372,1,4,3,0,1,1,8
1309,1,4,2,0,1,2,8
1549,2,0,2,3,1,4,8
1465,2,0,0,2,1,4,8
1407,1,4,3,2,2,0,8
599,0,5,2,1,2,3,8
2675,2,2,3,2,5,0,8
3105,4,1,2,3,0,5,8
455,0,4,5,0,1,1,8
5,0,2,0,4,1,4,8
3200,5,0,0,2,1,2,8
2117,2,3,3,1,0,5,8
1619,0,2,2,1,1,4,8
2632,2,0,3,2,0,4,8
1201,1,4,0,2,1,1,8
2794,4,0,0,5,1,2,8
1808,2,2,0,5,5,0,8
2058,2,3,2,0,0,4,8
755,1,1,0,5,1,2,8
1848,2,2,2,1,1,4,8
2969,4,1,0,4,2,0,8
1038,1,2,5,0,3,1,8
1574,2,0,3,2,1,4,8
3365,5,0,2,2,3,0,8
97,0,2,3,1,1,4,8
3137,4,1,3,1,0,5,8
524,0,5,1,1,4,1,8
3206,5,0,0,2,2,3,8
2965,4,1,0,4,1,1,8
540,0,5,1,2,4,1,8
921,1,2,1,1,0,5,8
3151,4,1,3,2,0,5,8
716,0,5,4,1,4,0,8
1308,1,4,2,0,1,1,8
3207,5,0,0,2,3,0,8
2679,2,3,3,2,0,5,8
1819,2,2,1,2,5,0,8
3370,5,0,2,3,0,2,8
1000,1,2,3,2,3,1,8
72,0,2,2,2,4,1,8
1378,1,4,3,0,2,3,8
652,0,5,3,0,4,1,8
2981,4,1,0,5,1,1,8
1375,1,4,3,0,2,0,8
418,0,4,3,2,1,2,8
1988,2,3,0,5,3,1,8
1298,1,4,1,3,3,0,8
1981,2,3,0,5,1,2,8
2511,0,2,3,2,1,4,8
160,0,3,0,4,2,3,8
707,0,5,4,1,1,3,8
68,0,2,2,1,5,0,8
1328,1,4,2,1,2,2,8
387,0,4,2,3,0,3,8
1826,2,2,1,4,0,2,8
2982,4,1,0,5,1,2,8
1275,1,4,1,1,5,0,8
1883,2,2,3,2,1,4,8
23,0,2,0,5,5,0,8
1779,2,2,0,2,4,1,8
2766,5,0,3,2,2,2,8
2667,2,2,3,2,1,4,8
2804,4,0,0,5,4,1,8
1986,2,3,0,5,2,2,8
1696,2,2,2,1,5,0,8
73,0,2,2,2,5,0,8
230,0,3,2,3,0,4,8
3361,5,0,2,2,1,4,8
355,0,4,1,4,1,1,8
2181,2,3,5,0,0,5,8
1459,1,4,5,0,3,0,8
2540,0,4,3,2,1,2,8
497,0,5,0,4,1,2,8
62,0,2,2,0,5,0,8
1780,2,2,0,2,5,0,8
128,0,2,4,1,1,4,8
338,0,4,1,1,4,1,8
9,0,2,0,4,5,0,8
3338,5,0,2,1,0,2,8
1533,2,0,2,1,1,4,8
1749,4,1,2,1,0,5,8
1650,0,5,2,1,4,1,8
2625,1,4,3,2,3,0,8
1198,1,4,0,2,0,3,8
1700,2,3,2,1,0,5,8
1841,2,2,1,4,5,0,8
468,0,5,0,2,1,1,8
634,0,5,2,3,3,2,8
1362,1,4,2,3,3,0,8
25,0,2,1,1,1,4,8
1033,1,2,5,0,2,0,8
1948,2,3,0,3,0,5,8
340,0,4,1,2,0,5,8
925,1,2,1,1,5,0,8
1686,2,0,2,1,1,4,8
1262,1,4,1,1,0,2,8
1979,2,3,0,5,0,4,8
164,0,3,0,5,1,1,8
1645,0,5,2,1,2,3,8
1933,2,3,0,2,1,1,7
1385,1,4,3,1,0,3,7
171,0,3,0,5,2,3,7
2930,4,1,0,2,0,3,7
3180,4,1,5,0,0,2,7
2518,0,2,3,2,4,1,7
1940,2,3,0,2,3,0,7
3122,4,1,3,0,1,1,7
560,0,5,1,4,0,4,7
2247,3,0,1,4,0,3,7
278,0,3,4,1,0,2,7
2631,2,0,3,2,0,3,7
2040,2,3,1,4,0,2,7
2676,2,3,3,2,0,2,7
454,0,4,5,0,0,5,7
3134,4,1,3,1,0,2,7
3272,5,0,1,1,3,1,7
3056,4,1,2,0,0,2,7
1924,2,2,5,0,2,3,7
1172,1,3,4,1,1,4,7
2317,3,0,4,0,2,3,7
1122,1,3,2,3,1,4,7
932,1,2,1,4,0,3,7
2003,2,3,1,1,3,0,7
727,0,5,5,0,2,2,7
3404,5,0,3,1,1,1,7
1132,1,3,3,0,0,5,7
2934,4,1,0,2,1,2,7
28,0,2,1,1,4,1,7
1394,1,4,3,1,2,3,7
280,0,3,4,1,0,5,7
1277,1,4,1,2,0,3,7
1521,2,0,1,4,1,2,7
1946,2,3,0,3,0,2,7
249,0,3,3,0,5,0,7
3387,5,0,3,0,0,3,7
232,0,3,2,3,1,1,7
3126,4,1,3,0,2,0,7
1993,2,3,1,1,0,2,7
306,0,3,5,0,3,1,7
1512,2,0,1,3,2,3,7
3067,4,1,2,0,3,0,7
2662,2,2,3,2,0,3,7
1827,2,2,1,4,0,3,7
1878,2,2,3,2,0,3,7
1480,2,0,0,4,4,1,7
3378,5,0,2,3,2,0,7
3223,5,0,0,3,3,0,7
61,0,2,2,0,4,1,7
2456,3,1,3,2,0,3,7
153,0,2,5,0,4,1,7
1263,1,4,1,1,0,3,7
228,0,3,2,2,5,0,7
157,0,3,0,2,4,1,7
26,0,2,1,1,2,3,7
2130,2,3,3,2,0,2,7
1853,2,2,2,3,0,3,7
186,0,3,1,2,2,3,7
1544,2,0,2,3,0,4,7
1568,2,0,3,2,0,3,7
3382,5,0,2,3,3,1,7
323,0,4,0,5,1,4,7
45,0,2,1,4,1,2,7
1939,2,3,0,2,2,2,7
3186,4,1,5,0,1,3,7
114,0,2,3,2,4,1,7
2295,3,0,3,1,0,5,7
1097,1,3,1,4,4,1,7
3,0,2,0,3,4,1,7
2941,4,1,0,2,3,0,7
1217,1,4,0,3,1,1,7
231,0,3,2,3,0,5,7
3288,5,0,1,2,3,1,7
1746,4,1,2,1,0,2,7
140,0,2,5,0,0,5,7
2056,2,3,2,0,0,2,7
1697,2,3,2,1,0,2,7
2070,2,3,2,1,0,2,7
2933,4,1,0,2,1,1,7
2049,2,3,1,4,2,2,7
206,0,3,1,4,3,1,7
1606,2,0,5,0,0,4,7
268,0,3,3,2,3,1,7
2998,4,1,1,1,1,2,7
558,0,5,1,4,0,2,7
233,0,3,2,3,1,2,7
3401,5,0,3,1,0,3,7
215,0,3,2,0,4,1,7
43,0,2,1,4,0,5,7
1080,1,3,1,2,0,5,7
333,0,4,0,5,5,0,7
720,0,5,5,0,0,4,7
1941,2,3,0,2,3,1,7
2529,0,3,3,2,2,2,7
255,0,3,3,1,5,0,7
2435,3,1,2,3,0,3,7
920,1,2,0,5,5,0,7
1899,2,2,4,1,0,3,7
2946,4,1,0,3,0,2,7
2321,3,0,4,1,0,3,7
2114,2,3,3,1,0,2,7
2532,0,3,3,2,3,1,7
3046,4,1,1,4,1,3,7
2994,4,1,1,1,0,2,7
324,0,4,0,5,2,0,7
3334,5,0,2,0,2,3,7
88,0,2,2,3,4,1,7
1794,2,2,0,5,0,3,7
1363,1,4,2,3,3,1,7
1388,1,4,3,1,1,1,7
2013,2,3,1,2,1,1,7
1997,2,3,1,1,1,2,7
2199,3,0,0,2,5,0,7
1,0,2,0,3,2,3,7
1945,2,3,0,2,5,0,7
946,1,2,2,0,1,4,7
2872,4,0,2,3,5,0,7
354,0,4,1,4,0,5,7
1197,1,3,5,0,4,1,7
2460,3,1,3,2,1,2,7
2937,4,1,0,2,2,0,7
242,0,3,2,3,4,1,7
288,0,3,4,1,2,3,7
477,0,5,0,2,3,1,7
1027,1,2,5,0,0,3,7
2060,2,3,2,0,1,1,7
963,1,2,2,3,0,3,7
1937,2,3,0,2,2,0,7
2929,4,0,5,0,4,1,7
2942,4,1,0,2,3,1,7
1934,2,3,0,2,1,2,7
1131,1,3,2,3,5,0,7
298,0,3,5,0,1,2,7
3195,4,1,5,0,4,0,7
3119,4,1,3,0,0,3,7
1609,2,0,5,0,1,2,7
927,1,2,1,3,2,3,7
211,0,3,2,0,0,5,7
2402,3,1,1,4,0,3,7
182,0,3,1,1,4,1,7
229,0,3,2,3,0,2,7
245,0,3,3,0,1,4,7
3303,5,0,1,3,3,0,7
2369,3,1,0,5,0,3,7
132,0,2,4,1,2,3,7
2915,4,0,4,1,5,0,7
3012,4,1,1,2,1,1,7
142,0,2,5,0,1,2,7
2216,3,0,0,5,1,2,7
3015,4,1,1,2,2,0,7
915,1,2,0,5,3,0,7
474,0,5,0,2,2,2,7
199,0,3,1,4,1,2,7
22,0,2,0,5,4,1,7
224,0,3,2,2,1,4,7
51,0,2,1,4,3,0,7
2280,3,0,2,3,0,3,7
1484,2,0,0,5,0,4,7
654,0,5,3,1,0,2,7
443,0,4,4,1,2,0,7
3004,4,1,1,1,3,0,7
3325,5,0,2,0,0,3,7
1590,2,0,4,1,0,4,7
282,0,3,4,1,1,2,7
2188,2,3,5,0,2,2,7
185,0,3,1,2,1,4,7
2206,3,0,0,4,0,5,7
2084,2,3,2,2,0,2,7
110,0,2,3,2,2,3,7
1835,2,2,1,4,2,3,7
289,0,3,4,1,3,0,7
3335,5,0,2,0,3,1,7
2864,4,0,2,3,1,4,7
320,0,4,0,5,1,1,7
3001,4,1,1,1,2,0,7
1915,2,2,5,0,0,3,7
358,0,4,1,4,2,0,7
2099,2,3,3,0,0,3,7
205,0,3,1,4,3,0,7
1218,1,4,0,3,1,2,7
2319,3,0,4,0,4,1,7
2097,2,3,2,2,5,0,7
2000,2,3,1,1,2,0,7
251,0,3,3,1,1,4,7
2249,3,0,1,4,0,5,7
1518,2,0,1,4,0,4,7
176,0,3,0,5,4,1,7
3408,5,0,3,1,2,0,7
3148,4,1,3,2,0,2,7
2010,2,3,1,2,0,3,7
281,0,3,4,1,1,1,7
1541,2,0,2,2,5,0,7
149,0,2,5,0,3,0,7
2713,3,1,3,2,1,2,7
459,0,4,5,0,2,0,7
3061,4,1,2,0,1,2,7
2740,4,1,3,2,0,2,7
2873,4,0,3,0,0,5,7
2495,3,1,5,0,1,2,7
1919,2,2,5,0,1,2,7
1181,1,3,4,1,5,0,7
50,0,2,1,4,2,3,7
65,0,2,2,1,2,3,7
1936,2,3,0,2,1,4,7
1930,2,3,0,2,0,3,7
2907,4,0,4,1,1,4,7
2709,3,1,3,2,0,3,7
285,0,3,4,1,2,0,7
2514,0,2,3,2,2,3,7
606,0,5,2,2,0,2,7
238,0,3,2,3,3,0,7
2178,2,3,5,0,0,2,7
2339,3,0,5,0,0,5,7
2477,3,1,4,1,0,3,7
3040,4,1,1,4,0,2,7
246,0,3,3,0,2,3,7
2162,2,3,4,1,0,2,7
1271,1,4,1,1,3,1,7
2337,3,0,5,0,0,3,7
3086,4,1,2,2,0,2,7
2939,4,1,0,2,2,2,7
203,0,3,1,4,2,2,7
1620,0,2,2,1,2,3,7
1029,1,2,5,0,0,5,7
421,0,4,3,2,2,0,7
566,0,5,1,4,2,2,7
934,1,2,1,4,0,5,7
188,0,3,1,2,4,1,7
2102,2,3,3,0,1,1,7
67,0,2,2,1,4,1,7
248,0,3,3,0,4,1,7
2091,2,3,2,2,1,4,7
2543,0,4,3,2,2,0,7
2439,3,1,2,3,1,2,7
180,0,3,1,1,2,3,7
2315,3,0,4,0,0,5,7
2491,3,1,5,0,0,3,7
59,0,2,2,0,2,3,7
17,0,2,0,5,2,3,7
3054,4,1,1,4,4,0,7
2812,4,0,1,2,0,5,7
3411,5,0,3,1,2,3,7
2225,3,0,0,5,4,0,7
3216,5,0,0,3,1,2,7
124,0,2,4,1,0,5,7
305,0,3,5,0,3,0,7
718,0,5,5,0,0,2,7
148,0,2,5,0,2,3,7
155,0,3,0,2,2,3,7
2480,3,1,4,1,1,2,7
3102,4,1,2,3,0,2,7
189,0,3,1,2,5,0,7
1585,2,0,4,0,2,3,7
1486,2,0,0,5,1,2,7
2372,3,1,0,5,1,2,7
2838,4,0,1,4,4,1,7
76,0,2,2,3,0,5,7
889,1,2,0,2,1,4,7
909,1,2,0,5,1,3,7
926,1,2,1,3,0,5,7
265,0,3,3,2,2,2,7
1622,0,2,2,1,4,1,7
303,0,3,5,0,2,2,7
3060,4,1,2,0,1,1,7
929,1,2,1,3,4,1,7
55,0,2,1,4,4,1,7
3072,4,1,2,1,0,2,7
154,0,3,0,2,1,4,6
1806,2,2,0,5,4,0,6
1892,2,2,4,0,0,5,6
930,1,2,1,3,5,0,6
3094,4,1,2,2,2,0,6
1960,2,3,0,3,5,0,6
1022,1,2,4,1,3,1,6
1513,2,0,1,3,3,2,6
2691,2,3,3,2,5,0,6
2356,3,1,0,3,0,5,6
2636,2,0,3,2,1,3,6
1704,2,3,2,1,1,4,6
1889,2,2,3,2,4,0,6
