344,0,13,1,4
345,0,13,1,5
346,0,13,1,6
347,0,13,1,7
348,0,13,1,8
349,0,13,1,9
350,0,13,1,10
351,0,13,1,11
352,0,13,2,0
353,0,13,2,2
354,0,13,2,3
355,0,13,2,4
356,0,13,2,5
357,0,13,2,6
358,0,13,2,7
359,0,13,2,8
360,0,13,2,9
361,0,13,2,10
362,0,13,3,0
363,0,13,3,1
364,0,13,3,3
365,0,13,3,4
366,0,13,3,5
367,0,13,3,6
368,0,13,3,7
369,0,13,3,8
370,0,13,3,9
371,0,13,4,0
372,0,13,4,1
373,0,13,4,2
374,0,13,4,4
375,0,13,4,5
376,0,13,4,6
377,0,13,4,7
378,0,13,4,8
379,0,13,5,0
380,0,13,5,1
381,0,13,5,2
382,0,13,5,3
383,0,13,5,5
384,0,13,5,6
385,0,13,5,7
386,0,13,6,0
387,0,13,6,1
388,0,13,6,2
389,0,13,6,3
390,0,13,6,4
391,0,13,6,6
392,0,13,7,0
393,0,13,7,1
394,0,13,7,2
395,0,13,7,3
396,0,13,7,4
397,0,13,7,5
398,0,13,8,0
399,0,13,8,1
400,0,13,8,2
401,0,13,8,3
402,0,13,8,4
403,0,13,9,0
404,0,13,9,1
405,0,13,9,2
406,0,13,9,3
407,0,13,10,0
408,0,13,10,1
409,0,13,10,2
410,0,13,11,0
411,0,13,11,1
412,0,13,12,0
413,0,14,0,0
414,0,14,0,1
415,0,14,0,2
416,0,14,0,3
417,0,14,0,4
418,0,14,0,5
419,0,14,0,6
420,0,14,0,7
421,0,14,0,8
422,0,14,0,9
423,0,14,0,10
424,0,14,0,11
425,0,14,0,12
426,0,14,0,13
427,0,14,1,1
428,0,14,1,2
429,0,14,1,3
430,0,14,1,4
431,0,14,1,5
432,0,14,1,6
433,0,14,1,7
434,0,14,1,8
435,0,14,1,9
436,0,14,1,10
437,0,14,1,11
438,0,14,1,12
439,0,14,2,0
440,0,14,2,2
441,0,14,2,3
442,0,14,2,4
443,0,14,2,5
444,0,14,2,6
445,0,14,2,7
446,0,14,2,8
447,0,14,2,9
448,0,14,2,10
449,0,14,2,11
450,0,14,3,0
451,0,14,3,1
452,0,14,3,3
453,0,14,3,4
454,0,14,3,5
455,0,14,3,6
456,0,14,3,7
457,0,14,3,8
458,0,14,3,9
459,0,14,3,10
460,0,14,4,0
461,0,14,4,1
462,0,14,4,2
463,0,14,4,4
464,0,14,4,5
465,0,14,4,6
466,0,14,4,7
467,0,14,4,8
468,0,14,4,9
469,0,14,5,0
470,0,14,5,1
471,0,14,5,2
472,0,14,5,3
473,0,14,5,5
474,0,14,5,6
475,0,14,5,7
476,0,14,5,8
477,0,14,6,0
478,0,14,6,1
479,0,14,6,2
480,0,14,6,3
481,0,14,6,4
482,0,14,6,6
483,0,14,6,7
484,0,14,7,0
485,0,14,7,1
486,0,14,7,2
487,0,14,7,3
488,0,14,7,4
489,0,14,7,5
490,0,14,8,0
491,0,14,8,1
492,0,14,8,2
493,0,14,8,3
494,0,14,8,4
495,0,14,8,5
496,0,14,9,0
497,0,14,9,1
498,0,14,9,2
499,0,14,9,3
500,0,14,9,4
501,0,14,10,0
502,0,14,10,1
503,0,14,10,2
504,0,14,10,3
505,0,14,11,0
506,0,14,11,1
507,0,14,11,2
508,0,14,12,0
509,0,14,12,1
510,0,14,13,0
511,0,15,0,0
512,0,15,0,1
513,0,15,0,2
514,0,15,0,3
515,0,15,0,4
516,0,15,0,5
517,0,15,0,6
518,0,15,0,7
519,0,15,0,8
520,0,15,0,9
521,0,15,0,10
522,0,15,0,11
523,0,15,0,12
524,0,15,0,13
525,0,15,0,14
526,0,15,1,1
527,0,15,1,2
528,0,15,1,3
529,0,15,1,4
530,0,15,1,5
531,0,15,1,6
532,0,15,1,7
533,0,15,1,8
534,0,15,1,9
535,0,15,1,10
536,0,15,1,11
537,0,15,1,12
538,0,15,1,13
539,0,15,2,0
540,0,15,2,2
541,0,15,2,3
542,0,15,2,4
543,0,15,2,5
544,0,15,2,6
545,0,15,2,7
546,0,15,2,8
547,0,15,2,9
548,0,15,2,10
549,0,15,2,11
550,0,15,2,12
551,0,15,3,0
552,0,15,3,1
553,0,15,3,3
554,0,15,3,4
555,0,15,3,5
556,0,15,3,6
557,0,15,3,7
558,0,15,3,8
559,0,15,3,9
560,0,15,3,10
561,0,15,3,11
562,0,15,4,0
563,0,15,4,1
564,0,15,4,2
565,0,15,4,4
566,0,15,4,5
567,0,15,4,6
568,0,15,4,7
569,0,15,4,8
570,0,15,4,9
571,0,15,4,10
572,0,15,5,0
573,0,15,5,1
574,0,15,5,2
575,0,15,5,3
576,0,15,5,5
577,0,15,5,6
578,0,15,5,7
579,0,15,5,8
580,0,15,5,9
581,0,15,6,0
582,0,15,6,1
583,0,15,6,2
584,0,15,6,3
585,0,15,6,4
586,0,15,6,6
587,0,15,6,7
588,0,15,6,8
589,0,15,7,0
590,0,15,7,1
591,0,15,7,2
592,0,15,7,3
593,0,15,7,4
594,0,15,7,5
595,0,15,7,7
596,0,15,8,0
597,0,15,8,1
598,0,15,8,2
599,0,15,8,3
600,0,15,8,4
601,0,15,8,5
602,0,15,8,6
603,0,15,9,0
604,0,15,9,1
605,0,15,9,2
606,0,15,9,3
607,0,15,9,4
608,0,15,9,5
609,0,15,10,0
610,0,15,10,1
611,0,15,10,2
612,0,15,10,3
613,0,15,10,4
614,0,15,11,0
615,0,15,11,1
616,0,15,11,2
617,0,15,11,3
618,0,15,12,0
619,0,15,12,1
620,0,15,12,2
621,0,15,13,0
622,0,15,13,1
623,0,15,14,0
624,0,16,0,0
625,0,16,0,1
626,0,16,0,2
627,0,16,0,3
628,0,16,0,4
629,0,16,0,5
630,0,16,0,6
631,0,16,0,7
632,0,16,0,8
633,0,16,0,9
634,0,16,0,10
635,0,16,0,11
636,0,16,0,12
637,0,16,0,13
638,0,16,0,14
639,0,16,0,15
640,0,16,1,1
641,0,16,1,2
642,0,16,1,3
643,0,16,1,4
644,0,16,1,5
645,0,16,1,6
646,0,16,1,7
647,0,16,1,8
648,0,16,1,9
649,0,16,1,10
650,0,16,1,11
651,0,16,1,12
652,0,16,1,13
653,0,16,1,14
654,0,16,2,0
655,0,16,2,2
656,0,16,2,3
657,0,16,2,4
658,0,16,2,5
659,0,16,2,6
660,0,16,2,7
661,0,16,2,8
662,0,16,2,9
663,0,16,2,10
664,0,16,2,11
665,0,16,2,12
666,0,16,2,13
667,0,16,3,0
668,0,16,3,1
669,0,16,3,3
670,0,16,3,4
671,0,16,3,5
672,0,16,3,6
673,0,16,3,7
674,0,16,3,8
675,0,16,3,9
676,0,16,3,10
677,0,16,3,11
678,0,16,3,12
679,0,16,4,0
680,0,16,4,1
681,0,16,4,2
682,0,16,4,4
683,0,16,4,5
684,0,16,4,6
685,0,16,4,7
686,0,16,4,8
687,0,16,4,9
688,0,16,4,10
689,0,16,4,11
690,0,16,5,0
691,0,16,5,1
692,0,16,5,2
693,0,16,5,3
694,0,16,5,5
695,0,16,5,6
696,0,16,5,7
697,0,16,5,8
698,0,16,5,9
699,0,16,5,10
700,0,16,6,0
701,0,16,6,1
702,0,16,6,2
703,0,16,6,3
704,0,16,6,4
705,0,16,6,6
706,0,16,6,7
707,0,16,6,8
708,0,16,6,9
709,0,16,7,0
710,0,16,7,1
711,0,16,7,2
712,0,16,7,3
713,0,16,7,4
714,0,16,7,5
715,0,16,7,7
716,0,16,7,8
717,0,16,8,0
718,0,16,8,1
719,0,16,8,2
720,0,16,8,3
721,0,16,8,4
722,0,16,8,5
723,0,16,8,6
724,0,16,9,0
725,0,16,9,1
726,0,16,9,2
727,0,16,9,3
728,0,16,9,4
729,0,16,9,5
730,0,16,9,6
731,0,16,10,0
732,0,16,10,1
733,0,16,10,2
734,0,16,10,3
735,0,16,10,4
736,0,16,10,5
737,0,16,11,0
738,0,16,11,1
739,0,16,11,2
740,0,16,11,3
741,0,16,11,4
742,0,16,12,0
743,0,16,12,1
744,0,16,12,2
745,0,16,12,3
746,0,16,13,0
747,0,16,13,1
748,0,16,13,2
749,0,16,14,0
750,0,16,14,1
751,0,16,15,0
752,0,17,0,0
753,0,17,0,1
754,0,17,0,2
755,0,17,0,3
756,0,17,0,4
757,0,17,0,5
758,0,17,0,6
759,0,17,0,7
760,0,17,0,8
761,0,17,0,9
762,0,17,0,10
763,0,17,0,11
764,0,17,0,12
765,0,17,0,13
766,0,17,0,14
767,0,17,0,15
768,0,17,0,16
769,0,17,1,1
770,0,17,1,2
771,0,17,1,3
772,0,17,1,4
773,0,17,1,5
774,0,17,1,6
775,0,17,1,7
776,0,17,1,8
777,0,17,1,9
778,0,17,1,10
779,0,17,1,11
780,0,17,1,12
781,0,17,1,13
782,0,17,1,14
783,0,17,1,15
784,0,17,2,0
785,0,17,2,2
786,0,17,2,3
787,0,17,2,4
788,0,17,2,5
789,0,17,2,6
790,0,17,2,7
791,0,17,2,8
792,0,17,2,9
793,0,17,2,10
794,0,17,2,11
795,0,17,2,12
796,0,17,2,13
797,0,17,2,14
798,0,17,3,0
799,0,17,3,1
800,0,17,3,3
801,0,17,3,4
802,0,17,3,5
803,0,17,3,6
804,0,17,3,7
805,0,17,3,8
806,0,17,3,9
807,0,17,3,10
808,0,17,3,11
809,0,17,3,12
810,0,17,3,13
811,0,17,4,0
812,0,17,4,1
813,0,17,4,2
814,0,17,4,4
815,0,17,4,5
816,0,17,4,6
817,0,17,4,7
818,0,17,4,8
819,0,17,4,9
820,0,17,4,10
821,0,17,4,11
822,0,17,4,12
823,0,17,5,0
824,0,17,5,1
825,0,17,5,2
826,0,17,5,3
827,0,17,5,5
828,0,17,5,6
829,0,17,5,7
830,0,17,5,8
831,0,17,5,9
832,0,17,5,10
833,0,17,5,11
834,0,17,6,0
835,0,17,6,1
836,0,17,6,2
837,0,17,6,3
838,0,17,6,4
839,0,17,6,6
840,0,17,6,7
841,0,17,6,8
842,0,17,6,9
843,0,17,6,10
844,0,17,7,0
845,0,17,7,1
846,0,17,7,2
847,0,17,7,3
848,0,17,7,4
849,0,17,7,5
850,0,17,7,7
851,0,17,7,8
852,0,17,7,9
853,0,17,8,0
854,0,17,8,1
855,0,17,8,2
856,0,17,8,3
857,0,17,8,4
858,0,17,8,5
859,0,17,8,6
860,0,17,8,8
861,0,17,9,0
862,0,17,9,1
863,0,17,9,2
864,0,17,9,3
865,0,17,9,4
866,0,17,9,5
867,0,17,9,6
868,0,17,9,7
869,0,17,10,0
870,0,17,10,1
871,0,17,10,2
872,0,17,10,3
873,0,17,10,4
874,0,17,10,5
875,0,17,10,6
876,0,17,11,0
877,0,17,11,1
878,0,17,11,2
879,0,17,11,3
880,0,17,11,4
881,0,17,11,5
882,0,17,12,0
883,0,17,12,1
884,0,17,12,2
885,0,17,12,3
886,0,17,12,4
887,0,17,13,0
888,0,17,13,1
889,0,17,13,2
890,0,17,13,3
891,0,17,14,0
892,0,17,14,1
893,0,17,14,2
894,0,17,15,0
895,0,17,15,1
896,0,17,16,0
897,0,18,0,0
898,0,18,0,1
899,0,18,0,2
900,0,18,0,3
901,0,18,0,4
902,0,18,0,5
903,0,18,0,6
904,0,18,0,7
905,0,18,0,8
906,0,18,0,9
907,0,18,0,10
908,0,18,0,11
909,0,18,0,12
910,0,18,0,13
911,0,18,0,14
912,0,18,0,15
913,0,18,0,16
914,0,18,0,17
915,0,18,1,1
916,0,18,1,2
917,0,18,1,3
918,0,18,1,4
919,0,18,1,5
920,0,18,1,6
921,0,18,1,7
922,0,18,1,8
923,0,18,1,9
924,0,18,1,10
925,0,18,1,11
926,0,18,1,12
927,0,18,1,13
928,0,18,1,14
929,0,18,1,15
930,0,18,1,16
931,0,18,2,0
932,0,18,2,2
933,0,18,2,3
934,0,18,2,4
935,0,18,2,5
936,0,18,2,6
937,0,18,2,7
938,0,18,2,8
939,0,18,2,9
940,0,18,2,10
941,0,18,2,11
942,0,18,2,12
943,0,18,2,13
944,0,18,2,14
945,0,18,2,15
946,0,18,3,0
947,0,18,3,1
948,0,18,3,3
949,0,18,3,4
950,0,18,3,5
951,0,18,3,6
952,0,18,3,7
953,0,18,3,8
954,0,18,3,9
955,0,18,3,10
956,0,18,3,11
957,0,18,3,12
958,0,18,3,13
959,0,18,3,14
960,0,18,4,0
961,0,18,4,1
962,0,18,4,2
963,0,18,4,4
964,0,18,4,5
965,0,18,4,6
966,0,18,4,7
967,0,18,4,8
968,0,18,4,9
969,0,18,4,10
970,0,18,4,11
971,0,18,4,12
972,0,18,4,13
973,0,18,5,0
974,0,18,5,1
975,0,18,5,2
976,0,18,5,3
977,0,18,5,5
978,0,18,5,6
979,0,18,5,7
980,0,18,5,8
981,0,18,5,9
982,0,18,5,10
983,0,18,5,11
984,0,18,5,12
985,0,18,6,0
986,0,18,6,1
987,0,18,6,2
988,0,18,6,3
989,0,18,6,4
990,0,18,6,6
991,0,18,6,7
992,0,18,6,8
993,0,18,6,9
994,0,18,6,10
995,0,18,6,11
996,0,18,7,0
997,0,18,7,1
998,0,18,7,2
999,0,18,7,3
1000,0,18,7,4
1001,0,18,7,5
1002,0,18,7,7
1003,0,18,7,8
1004,0,18,7,9
1005,0,18,7,10
1006,0,18,8,0
1007,0,18,8,1
1008,0,18,8,2
1009,0,18,8,3
1010,0,18,8,4
1011,0,18,8,5
1012,0,18,8,6
1013,0,18,8,8
1014,0,18,8,9
1015,0,18,9,0
1016,0,18,9,1
1017,0,18,9,2
1018,0,18,9,3
1019,0,18,9,4
1020,0,18,9,5
1021,0,18,9,6
1022,0,18,9,7
1023,0,18,10,0
1024,0,18,10,1
1025,0,18,10,2
1026,0,18,10,3
1027,0,18,10,4
1028,0,18,10,5
1029,0,18,10,6
1030,0,18,10,7
1031,0,18,11,0
1032,0,18,11,1
1033,0,18,11,2
1034,0,18,11,3
1035,0,18,11,4
1036,0,18,11,5
1037,0,18,11,6
1038,0,18,12,0
1039,0,18,12,1
1040,0,18,12,2
1041,0,18,12,3
1042,0,18,12,4
1043,0,18,12,5
1044,0,18,13,0
1045,0,18,13,1
1046,0,18,13,2
1047,0,18,13,3
1048,0,18,13,4
1049,0,18,14,0
1050,0,18,14,1
1051,0,18,14,2
1052,0,18,14,3
1053,0,18,15,0
1054,0,18,15,1
1055,0,18,15,2
1056,0,18,16,0
1057,0,18,16,1
1058,0,18,17,0
1059,0,19,0,0
1060,0,19,0,1
1061,0,19,0,2
1062,0,19,0,3
1063,0,19,0,4
1064,0,19,0,5
1065,0,19,0,6
1066,0,19,0,7
1067,0,19,0,8
1068,0,19,0,9
1069,0,19,0,10
1070,0,19,0,11
1071,0,19,0,12
1072,0,19,0,13
1073,0,19,0,14
1074,0,19,0,15
1075,0,19,0,16
1076,0,19,0,17
1077,0,19,0,18
1078,0,19,1,1
1079,0,19,1,2
1080,0,19,1,3
1081,0,19,1,4
1082,0,19,1,5
1083,0,19,1,6
1084,0,19,1,7
1085,0,19,1,8
1086,0,19,1,9
1087,0,19,1,10
1088,0,19,1,11
1089,0,19,1,12
1090,0,19,1,13
1091,0,19,1,14
1092,0,19,1,15
1093,0,19,1,16
1094,0,19,1,17
1095,0,19,2,0
1096,0,19,2,2
1097,0,19,2,3
1098,0,19,2,4
1099,0,19,2,5
1100,0,19,2,6
1101,0,19,2,7
1102,0,19,2,8
1103,0,19,2,9
1104,0,19,2,10
1105,0,19,2,11
1106,0,19,2,12
1107,0,19,2,13
1108,0,19,2,14
1109,0,19,2,15
1110,0,19,2,16
1111,0,19,3,0
1112,0,19,3,1
1113,0,19,3,3
1114,0,19,3,4
1115,0,19,3,5
1116,0,19,3,6
1117,0,19,3,7
1118,0,19,3,8
1119,0,19,3,9
1120,0,19,3,10
1121,0,19,3,11
1122,0,19,3,12
1123,0,19,3,13
1124,0,19,3,14
1125,0,19,3,15
1126,0,19,4,0
1127,0,19,4,1
1128,0,19,4,2
1129,0,19,4,4
1130,0,19,4,5
1131,0,19,4,6
1132,0,19,4,7
1133,0,19,4,8
1134,0,19,4,9
1135,0,19,4,10
1136,0,19,4,11
1137,0,19,4,12
1138,0,19,4,13
1139,0,19,4,14
1140,0,19,5,0
1141,0,19,5,1
1142,0,19,5,2
1143,0,19,5,3
1144,0,19,5,5
1145,0,19,5,6
1146,0,19,5,7
1147,0,19,5,8
1148,0,19,5,9
1149,0,19,5,10
1150,0,19,5,11
1151,0,19,5,12
1152,0,19,5,13
1153,0,19,6,0
1154,0,19,6,1
1155,0,19,6,2
1156,0,19,6,3
1157,0,19,6,4
1158,0,19,6,6
1159,0,19,6,7
1160,0,19,6,8
1161,0,19,6,9
1162,0,19,6,10
1163,0,19,6,11
1164,0,19,6,12
1165,0,19,7,0
1166,0,19,7,1
1167,0,19,7,2
1168,0,19,7,3
1169,0,19,7,4
1170,0,19,7,5
1171,0,19,7,7
1172,0,19,7,8
1173,0,19,7,9
1174,0,19,7,10
1175,0,19,7,11
1176,0,19,8,0
1177,0,19,8,1
1178,0,19,8,2
1179,0,19,8,3
1180,0,19,8,4
1181,0,19,8,5
1182,0,19,8,6
1183,0,19,8,8
1184,0,19,8,9
1185,0,19,8,10
1186,0,19,9,0
1187,0,19,9,1
1188,0,19,9,2
1189,0,19,9,3
1190,0,19,9,4
1191,0,19,9,5
1192,0,19,9,6
1193,0,19,9,7
1194,0,19,9,9
1195,0,19,10,0
1196,0,19,10,1
1197,0,19,10,2
1198,0,19,10,3
1199,0,19,10,4
1200,0,19,10,5
1201,0,19,10,6
1202,0,19,10,7
1203,0,19,10,8
1204,0,19,11,0
1205,0,19,11,1
1206,0,19,11,2
1207,0,19,11,3
1208,0,19,11,4
1209,0,19,11,5
1210,0,19,11,6
1211,0,19,11,7
1212,0,19,12,0
1213,0,19,12,1
1214,0,19,12,2
1215,0,19,12,3
1216,0,19,12,4
1217,0,19,12,5
1218,0,19,12,6
1219,0,19,13,0
1220,0,19,13,1
1221,0,19,13,2
1222,0,19,13,3
1223,0,19,13,4
1224,0,19,13,5
1225,0,19,14,0
1226,0,19,14,1
1227,0,19,14,2
1228,0,19,14,3
1229,0,19,14,4
1230,0,19,15,0
1231,0,19,15,1
1232,0,19,15,2
1233,0,19,15,3
1234,0,19,16,0
1235,0,19,16,1
1236,0,19,16,2
1237,0,19,17,0
1238,0,19,17,1
1239,0,19,18,0
1240,1,1,0,0
1241,1,1,0,1
1242,1,2,0,0
1243,1,2,0,1
1244,1,2,0,2
1245,1,2,1,1
1246,1,2,2,0
1247,1,3,0,0
1248,1,3,0,1
1249,1,3,0,2
1250,1,3,0,3
1251,1,3,1,1
1252,1,3,1,2
1253,1,3,2,0
1254,1,3,3,0
1255,1,4,0,0
1256,1,4,0,1
1257,1,4,0,2
1258,1,4,0,3
1259,1,4,0,4
1260,1,4,1,1
1261,1,4,1,2
1262,1,4,1,3
1263,1,4,2,0
1264,1,4,2,2
1265,1,4,3,0
1266,1,4,3,1
1267,1,4,4,0
1268,1,5,0,0
1269,1,5,0,1
1270,1,5,0,2
1271,1,5,0,3
1272,1,5,0,4
1273,1,5,0,5
1274,1,5,1,1
1275,1,5,1,2
1276,1,5,1,3
1277,1,5,1,4
1278,1,5,2,0
1279,1,5,2,2
1280,1,5,2,3
1281,1,5,3,0
1282,1,5,3,1
1283,1,5,4,0
1284,1,5,4,1
1285,1,5,5,0
1286,1,6,0,0
1287,1,6,0,1
1288,1,6,0,2
1289,1,6,0,3
1290,1,6,0,4
1291,1,6,0,5
1292,1,6,0,6
1293,1,6,1,1
1294,1,6,1,2
1295,1,6,1,3
1296,1,6,1,4
1297,1,6,1,5
1298,1,6,2,0
1299,1,6,2,2
1300,1,6,2,3
1301,1,6,2,4
1302,1,6,3,0
1303,1,6,3,1
1304,1,6,3,3
1305,1,6,4,0
1306,1,6,4,1
1307,1,6,4,2
1308,1,6,5,0
1309,1,6,5,1
1310,1,6,6,0
1311,1,7,0,0
1312,1,7,0,1
1313,1,7,0,2
1314,1,7,0,3
1315,1,7,0,4
1316,1,7,0,5
1317,1,7,0,6
1318,1,7,0,7
1319,1,7,1,1
1320,1,7,1,2
1321,1,7,1,3
1322,1,7,1,4
1323,1,7,1,5
1324,1,7,1,6
1325,1,7,2,0
1326,1,7,2,2
1327,1,7,2,3
1328,1,7,2,4
1329,1,7,2,5
1330,1,7,3,0
1331,1,7,3,1
1332,1,7,3,3
1333,1,7,3,4
1334,1,7,4,0
1335,1,7,4,1
1336,1,7,4,2
1337,1,7,5,0
1338,1,7,5,1
1339,1,7,5,2
1340,1,7,6,0
1341,1,7,6,1
1342,1,7,7,0
1343,1,8,0,0
1344,1,8,0,1
1345,1,8,0,2
1346,1,8,0,3
1347,1,8,0,4
1348,1,8,0,5
1349,1,8,0,6
1350,1,8,0,7
1351,1,8,0,8
1352,1,8,1,1
1353,1,8,1,2
1354,1,8,1,3
1355,1,8,1,4
1356,1,8,1,5
1357,1,8,1,6
1358,1,8,1,7
1359,1,8,2,0
1360,1,8,2,2
1361,1,8,2,3
1362,1,8,2,4
