1497,2,34,11
1498,2,34,12
1499,2,34,13
1500,2,34,14
1501,2,34,15
1502,2,34,16
1503,2,34,17
1504,2,34,18
1505,2,34,19
1506,2,34,20
1507,2,34,21
1508,2,34,22
1509,2,34,23
1510,2,34,24
1511,2,34,25
1512,2,34,26
1513,2,34,27
1514,2,34,28
1515,2,34,29
1516,2,34,30
1517,2,34,31
1518,2,34,32
1519,2,34,33
1520,2,34,34
1521,2,34,35
1522,2,34,36
1523,2,34,37
1524,2,34,38
1525,2,34,39
1526,2,34,40
1527,2,34,41
1528,2,34,42
1529,2,34,43
1530,2,34,44
1531,2,34,45
1532,2,34,46
1533,2,34,47
1534,2,34,48
1535,2,34,49
1536,2,35,2
1537,2,35,3
1538,2,35,4
1539,2,35,5
1540,2,35,6
1541,2,35,7
1542,2,35,8
1543,2,35,9
1544,2,35,10
1545,2,35,11
1546,2,35,12
1547,2,35,13
1548,2,35,14
1549,2,35,15
1550,2,35,16
1551,2,35,17
1552,2,35,18
1553,2,35,19
1554,2,35,20
1555,2,35,21
1556,2,35,22
1557,2,35,23
1558,2,35,24
1559,2,35,25
1560,2,35,26
1561,2,35,27
1562,2,35,28
1563,2,35,29
1564,2,35,30
1565,2,35,31
1566,2,35,32
1567,2,35,33
1568,2,35,34
1569,2,35,35
1570,2,35,36
1571,2,35,37
1572,2,35,38
1573,2,35,39
1574,2,35,40
1575,2,35,41
1576,2,35,42
1577,2,35,43
1578,2,35,44
1579,2,35,45
1580,2,35,46
1581,2,35,47
1582,2,35,48
1583,2,35,49
1584,2,36,2
1585,2,36,3
1586,2,36,4
1587,2,36,5
1588,2,36,6
1589,2,36,7
1590,2,36,8
1591,2,36,9
1592,2,36,10
1593,2,36,11
1594,2,36,12
1595,2,36,13
1596,2,36,14
1597,2,36,15
1598,2,36,16
1599,2,36,17
1600,2,36,18
1601,2,36,19
1602,2,36,20
1603,2,36,21
1604,2,36,22
1605,2,36,23
1606,2,36,24
1607,2,36,25
1608,2,36,26
1609,2,36,27
1610,2,36,28
1611,2,36,29
1612,2,36,30
1613,2,36,31
1614,2,36,32
1615,2,36,33
1616,2,36,34
1617,2,36,35
1618,2,36,36
1619,2,36,37
1620,2,36,38
1621,2,36,39
1622,2,36,40
1623,2,36,41
1624,2,36,42
1625,2,36,43
1626,2,36,44
1627,2,36,45
1628,2,36,46
1629,2,36,47
1630,2,36,48
1631,2,36,49
1632,2,37,2
1633,2,37,3
1634,2,37,4
1635,2,37,5
1636,2,37,6
1637,2,37,7
1638,2,37,8
1639,2,37,9
1640,2,37,10
1641,2,37,11
1642,2,37,12
1643,2,37,13
1644,2,37,14
1645,2,37,15
1646,2,37,16
1647,2,37,17
1648,2,37,18
1649,2,37,19
1650,2,37,20
1651,2,37,21
1652,2,37,22
1653,2,37,23
1654,2,37,24
1655,2,37,25
1656,2,37,26
1657,2,37,27
1658,2,37,28
1659,2,37,29
1660,2,37,30
1661,2,37,31
1662,2,37,32
1663,2,37,33
1664,2,37,34
1665,2,37,35
