189,189,4,354
190,190,4,399
191,191,4,84
192,192,4,473
193,193,4,266
194,194,4,393
195,195,4,242
196,196,4,52
197,197,4,346
198,198,4,477
199,199,4,400
200,200,4,389
201,201,4,419
202,202,4,152
203,203,4,390
204,204,4,107
205,205,4,168
206,206,4,339
207,207,4,161
208,208,4,177
209,209,4,16
210,210,4,298
211,211,4,247
212,212,4,414
213,213,4,74
214,214,4,211
215,215,4,174
216,216,4,182
217,217,4,310
218,218,4,79
219,219,4,229
220,220,4,345
221,221,4,364
222,222,4,139
223,223,4,420
224,224,4,245
225,225,4,31
226,226,4,276
227,227,4,315
228,228,4,132
229,229,4,344
230,230,4,437
231,231,4,259
232,232,4,502
233,233,4,20
234,234,4,408
235,235,4,446
236,236,4,142
237,237,4,119
238,238,4,504
239,239,4,507
240,240,4,85
241,241,4,436
242,242,4,361
243,243,4,444
244,244,4,317
245,245,4,474
246,246,4,199
247,247,4,22
248,248,4,481
249,249,4,224
250,250,4,51
251,251,4,125
252,252,4,95
253,253,4,460
254,254,4,443
255,255,4,198
256,256,4,69
257,257,4,150
258,258,4,336
259,259,4,257
260,260,4,89
261,261,4,63
262,262,4,98
263,263,4,32
264,264,4,282
265,265,4,351
266,266,4,194
267,267,4,448
268,268,4,49
269,269,4,82
270,270,4,86
271,271,4,185
272,272,4,37
273,273,4,262
274,274,4,10
275,275,4,162
276,276,4,222
277,277,4,110
278,278,4,302
279,279,4,500
280,280,4,41
281,281,4,21
282,282,4,482
283,283,4,321
284,284,4,508
285,285,4,286
286,286,4,320
287,287,4,299
288,288,4,264
289,289,4,90
290,290,4,440
291,291,4,358
292,292,4,167
293,293,4,193
294,294,4,301
295,295,4,205
296,296,4,118
297,297,4,371
298,298,4,108
299,299,4,191
300,300,4,294
301,301,4,251
302,302,4,291
303,303,4,109
304,304,4,13
305,305,4,176
306,306,4,326
307,307,4,38
308,308,4,240
309,309,4,372
310,310,4,475
311,311,4,462
312,312,4,48
313,313,4,101
314,314,4,281
315,315,4,476
316,316,4,335
317,317,4,2
318,318,4,149
319,319,4,225
320,320,4,459
321,321,4,492
322,322,4,147
323,323,4,407
324,324,4,506
325,325,4,429
326,326,4,505
327,327,4,50
328,328,4,65
329,329,4,489
330,330,4,195
331,331,4,330
332,332,4,292
333,333,4,455
334,334,4,122
335,335,4,5
336,336,4,318
337,337,4,416
338,338,4,341
339,339,4,285
340,340,4,509
341,341,4,369
342,342,4,494
343,343,4,173
344,344,4,212
345,345,4,136
346,346,4,163
347,347,4,486
348,348,4,238
349,349,4,295
350,350,4,158
351,351,4,287
352,352,4,343
353,353,4,181
354,354,4,260
355,355,4,236
356,356,4,97
357,357,4,246
358,358,4,471
359,359,4,484
360,360,4,347
361,361,4,423
362,362,4,334
363,363,4,365
364,364,4,512
365,365,4,159
366,366,4,27
367,367,4,273
368,368,4,322
369,369,4,316
370,370,4,92
371,371,4,378
372,372,4,203
373,373,4,342
374,374,4,234
375,375,4,350
376,376,4,491
377,377,4,309
378,378,4,377
379,379,4,464
380,380,4,421
381,381,4,138
382,382,4,349
383,383,4,81
384,384,4,35
385,385,4,134
386,386,4,188
387,387,4,425
388,388,4,422
389,389,4,129
390,390,4,413
391,391,4,375
392,392,4,263
393,393,4,72
394,394,4,183
395,395,4,337
396,396,4,479
397,397,4,67
398,398,4,248
399,399,4,348
400,400,4,428
401,401,4,190
402,402,4,4
403,403,4,15
404,404,4,418
405,405,4,415
406,406,4,179
407,407,4,180
408,408,4,325
409,409,4,160
410,410,4,68
411,411,4,59
412,412,4,387
413,413,4,184
414,414,4,126
415,415,4,111
416,416,4,94
417,417,4,17
418,418,4,36
419,419,4,426
420,420,4,493
421,421,4,156
422,422,4,465
423,423,4,19
424,424,4,466
425,425,4,23
426,426,4,314
427,427,4,170
428,428,4,244
429,429,4,360
430,430,4,133
431,431,4,410
432,432,4,218
433,433,4,175
434,434,4,47
435,435,4,374
436,436,4,172
437,437,4,239
438,438,4,73
439,439,4,66
440,440,4,230
441,441,4,124
442,442,4,456
443,443,4,221
444,444,4,380
445,445,4,490
446,446,4,120
447,447,4,305
448,448,4,355
449,449,4,496
450,450,4,370
451,451,4,269
452,452,4,178
453,453,4,487
454,454,4,497
455,455,4,385
456,456,4,62
457,457,4,148
458,458,4,252
459,459,4,155
460,460,4,189
461,461,4,128
462,462,4,431
463,463,4,9
464,464,4,217
465,465,4,433
466,466,4,243
467,467,4,483
468,468,4,441
469,469,4,76
470,470,4,352
471,471,4,470
472,472,4,468
473,473,4,485
474,474,4,412
475,475,4,25
476,476,4,130
477,477,4,105
478,478,4,417
479,479,4,83
480,480,4,265
481,481,4,340
482,482,4,307
483,483,4,275
484,484,4,303
485,485,4,196
486,486,4,123
487,487,4,219
488,488,4,432
489,489,4,127
490,490,4,383
491,491,4,392
492,492,4,164
493,493,4,54
494,494,4,501
495,495,4,223
496,496,4,55
